criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,tree_depth,leaf_count,val_accuracy,val_f1,val_roc_auc
gini,8.0,10,5,0.001,balanced,8,46,0.7714932126696833,0.6873065015479877,0.8338849765258215
entropy,12.0,5,2,0.0,balanced,12,195,0.7714932126696833,0.6853582554517134,0.8063849765258215
log_loss,12.0,5,2,0.0,balanced,12,195,0.7714932126696833,0.6853582554517134,0.8063849765258215
entropy,12.0,2,2,0.001,balanced,12,156,0.7714932126696833,0.6853582554517134,0.8060563380281689
log_loss,12.0,2,2,0.001,balanced,12,156,0.7714932126696833,0.6853582554517134,0.8060563380281689
gini,6.0,2,10,0.001,balanced,6,23,0.7692307692307693,0.6851851851851852,0.8535680751173709
gini,6.0,5,10,0.001,balanced,6,23,0.7692307692307693,0.6851851851851852,0.8535680751173709
gini,6.0,10,10,0.001,balanced,6,23,0.7692307692307693,0.6851851851851852,0.8535680751173709
gini,6.0,2,5,0.001,balanced,6,27,0.7692307692307693,0.6851851851851852,0.8400821596244131
gini,6.0,5,5,0.001,balanced,6,27,0.7692307692307693,0.6851851851851852,0.8400821596244131
gini,6.0,10,5,0.001,balanced,6,27,0.7692307692307693,0.6851851851851852,0.8400821596244131
gini,10.0,2,10,0.001,balanced,10,41,0.7737556561085973,0.6835443037974683,0.853180751173709
gini,10.0,5,10,0.001,balanced,10,41,0.7737556561085973,0.6835443037974683,0.853180751173709
gini,10.0,10,10,0.001,balanced,10,41,0.7737556561085973,0.6835443037974683,0.853180751173709
gini,12.0,2,10,0.001,balanced,10,41,0.7737556561085973,0.6835443037974683,0.853180751173709
gini,12.0,5,10,0.001,balanced,10,41,0.7737556561085973,0.6835443037974683,0.853180751173709
gini,12.0,10,10,0.001,balanced,10,41,0.7737556561085973,0.6835443037974683,0.853180751173709
gini,,2,10,0.001,balanced,10,41,0.7737556561085973,0.6835443037974683,0.8531103286384977
gini,,5,10,0.001,balanced,10,41,0.7737556561085973,0.6835443037974683,0.8531103286384977
gini,,10,10,0.001,balanced,10,41,0.7737556561085973,0.6835443037974683,0.8531103286384977
entropy,12.0,10,1,0.0,balanced,12,162,0.7669683257918553,0.683076923076923,0.8105985915492958
log_loss,12.0,10,1,0.0,balanced,12,162,0.7669683257918553,0.683076923076923,0.8105985915492958
entropy,12.0,10,1,0.001,balanced,12,140,0.7669683257918553,0.683076923076923,0.8089201877934272
log_loss,12.0,10,1,0.001,balanced,12,140,0.7669683257918553,0.683076923076923,0.8089201877934272
gini,,5,2,0.0,balanced,20,289,0.7782805429864253,0.6818181818181818,0.7875586854460093
gini,8.0,2,5,0.0,balanced,8,86,0.7714932126696833,0.6813880126182965,0.8336737089201877
gini,8.0,5,5,0.0,balanced,8,86,0.7714932126696833,0.6813880126182965,0.8336737089201877
gini,8.0,10,5,0.0,balanced,8,86,0.7714932126696833,0.6813880126182965,0.8336737089201877
entropy,12.0,5,1,0.0,balanced,12,191,0.7714932126696833,0.6813880126182965,0.8051173708920188
log_loss,12.0,5,1,0.0,balanced,12,191,0.7714932126696833,0.6813880126182965,0.8051173708920188
entropy,12.0,5,1,0.001,balanced,12,166,0.7714932126696833,0.6813880126182965,0.8036384976525821
log_loss,12.0,5,1,0.001,balanced,12,166,0.7714932126696833,0.6813880126182965,0.8036384976525821
entropy,12.0,2,2,0.0,balanced,12,204,0.7692307692307693,0.68125,0.7925
log_loss,12.0,2,2,0.0,balanced,12,204,0.7692307692307693,0.68125,0.7925
gini,8.0,2,10,0.0,balanced,8,72,0.7669683257918553,0.6811145510835913,0.8553521126760562
gini,8.0,5,10,0.0,balanced,8,72,0.7669683257918553,0.6811145510835913,0.8553521126760562
gini,8.0,10,10,0.0,balanced,8,72,0.7669683257918553,0.6811145510835913,0.8553521126760562
gini,6.0,2,10,0.0,balanced,6,38,0.7647058823529411,0.6809815950920245,0.8597887323943663
gini,6.0,5,10,0.0,balanced,6,38,0.7647058823529411,0.6809815950920245,0.8597887323943663
gini,6.0,10,10,0.0,balanced,6,38,0.7647058823529411,0.6809815950920245,0.8597887323943663
entropy,,2,5,0.001,balanced,21,165,0.7647058823529411,0.6790123456790124,0.8233098591549296
entropy,,5,5,0.001,balanced,21,165,0.7647058823529411,0.6790123456790124,0.8233098591549296
entropy,,10,5,0.001,balanced,21,165,0.7647058823529411,0.6790123456790124,0.8233098591549296
log_loss,,2,5,0.001,balanced,21,165,0.7647058823529411,0.6790123456790124,0.8233098591549296
log_loss,,5,5,0.001,balanced,21,165,0.7647058823529411,0.6790123456790124,0.8233098591549296
log_loss,,10,5,0.001,balanced,21,165,0.7647058823529411,0.6790123456790124,0.8233098591549296
gini,8.0,2,10,0.001,balanced,8,37,0.7647058823529411,0.675,0.8501408450704224
gini,8.0,5,10,0.001,balanced,8,37,0.7647058823529411,0.675,0.8501408450704224
gini,8.0,10,10,0.001,balanced,8,37,0.7647058823529411,0.675,0.8501408450704224
gini,12.0,2,10,0.0,balanced,12,122,0.7737556561085973,0.673202614379085,0.8512206572769954
gini,12.0,5,10,0.0,balanced,12,122,0.7737556561085973,0.673202614379085,0.8512206572769954
gini,12.0,10,10,0.0,balanced,12,122,0.7737556561085973,0.673202614379085,0.8512206572769954
gini,10.0,2,10,0.0,balanced,10,104,0.7737556561085973,0.673202614379085,0.851044600938967
gini,10.0,5,10,0.0,balanced,10,104,0.7737556561085973,0.673202614379085,0.851044600938967
gini,10.0,10,10,0.0,balanced,10,104,0.7737556561085973,0.673202614379085,0.851044600938967
gini,,2,10,0.0,balanced,16,137,0.7714932126696833,0.6688524590163935,0.8454577464788732
gini,,5,10,0.0,balanced,16,137,0.7714932126696833,0.6688524590163935,0.8454577464788732
gini,,10,10,0.0,balanced,16,137,0.7714932126696833,0.6688524590163935,0.8454577464788732
gini,,10,1,0.0,balanced,23,249,0.7669683257918553,0.6688102893890675,0.787793427230047
entropy,,10,1,0.001,balanced,26,200,0.7647058823529411,0.6687898089171974,0.7873591549295775
log_loss,,10,1,0.001,balanced,26,200,0.7647058823529411,0.6687898089171974,0.7873591549295775
gini,,10,2,0.0,balanced,20,235,0.7601809954751131,0.6666666666666666,0.8014201877934273
entropy,,10,2,0.001,balanced,26,191,0.7601809954751131,0.6666666666666666,0.7897887323943661
log_loss,,10,2,0.001,balanced,26,191,0.7601809954751131,0.6666666666666666,0.7897887323943661
entropy,,5,1,0.001,balanced,26,246,0.7737556561085973,0.6666666666666666,0.774330985915493
log_loss,,5,1,0.001,balanced,26,246,0.7737556561085973,0.6666666666666666,0.774330985915493
gini,,5,1,0.0,balanced,23,311,0.7782805429864253,0.6666666666666666,0.7640845070422535
entropy,,2,2,0.001,balanced,26,240,0.7714932126696833,0.6644518272425249,0.7882981220657277
log_loss,,2,2,0.001,balanced,26,240,0.7714932126696833,0.6644518272425249,0.7882981220657277
gini,10.0,2,5,0.0,balanced,10,144,0.7624434389140271,0.662379421221865,0.7969131455399061
gini,10.0,5,5,0.0,balanced,10,144,0.7624434389140271,0.662379421221865,0.7969131455399061
gini,10.0,10,5,0.0,balanced,10,144,0.7624434389140271,0.662379421221865,0.7969131455399061
entropy,,10,1,0.0,balanced,26,244,0.7647058823529411,0.6623376623376623,0.7836854460093897
log_loss,,10,1,0.0,balanced,26,244,0.7647058823529411,0.6623376623376623,0.7836854460093897
entropy,,5,2,0.001,balanced,26,232,0.7647058823529411,0.6601307189542484,0.7880281690140845
log_loss,,5,2,0.001,balanced,26,232,0.7647058823529411,0.6601307189542484,0.7880281690140845
gini,,2,1,0.0,balanced,24,389,0.7805429864253394,0.6596491228070176,0.7493192488262911
gini,,2,2,0.0,balanced,20,306,0.7601809954751131,0.6580645161290323,0.7702112676056337
entropy,,10,2,0.0,balanced,26,240,0.7601809954751131,0.6558441558441559,0.7899647887323943
log_loss,,10,2,0.0,balanced,26,240,0.7601809954751131,0.6558441558441559,0.7899647887323943
entropy,,2,2,0.0,balanced,26,325,0.7669683257918553,0.6555183946488294,0.7594014084507043
log_loss,,2,2,0.0,balanced,26,325,0.7669683257918553,0.6555183946488294,0.7594014084507043
gini,12.0,2,5,0.0,balanced,12,179,0.753393665158371,0.653968253968254,0.7899413145539906
gini,12.0,5,5,0.0,balanced,12,179,0.753393665158371,0.653968253968254,0.7899413145539906
gini,12.0,10,5,0.0,balanced,12,179,0.753393665158371,0.653968253968254,0.7899413145539906
entropy,,5,1,0.0,balanced,26,305,0.7669683257918553,0.6508474576271186,0.7601408450704226
log_loss,,5,1,0.0,balanced,26,305,0.7669683257918553,0.6508474576271186,0.7601408450704226
entropy,,2,1,0.0,balanced,27,369,0.7692307692307693,0.6506849315068494,0.7428403755868545
log_loss,,2,1,0.0,balanced,27,369,0.7692307692307693,0.6506849315068494,0.7428403755868545
entropy,,2,1,0.001,balanced,26,263,0.7624434389140271,0.6488294314381271,0.751244131455399
log_loss,,2,1,0.001,balanced,26,263,0.7624434389140271,0.6488294314381271,0.751244131455399
entropy,,5,2,0.0,balanced,26,301,0.7601809954751131,0.6466666666666666,0.7605281690140845
log_loss,,5,2,0.0,balanced,26,301,0.7601809954751131,0.6466666666666666,0.7605281690140845
gini,,2,5,0.0,balanced,18,212,0.7375565610859729,0.6329113924050633,0.797018779342723
gini,,5,5,0.0,balanced,18,212,0.7375565610859729,0.6329113924050633,0.797018779342723
gini,,10,5,0.0,balanced,18,212,0.7375565610859729,0.6329113924050633,0.797018779342723
